SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount
2050,2025-12-11,857,271,2,8996.56
2051,2025-12-12,455,474,1,4913.77
2052,2025-12-12,451,10,4,4368.56
2053,2025-12-12,38,990,3,1736.19
2054,2025-12-12,492,654,5,15516.3
2055,2025-12-12,224,419,1,1404.5
2056,2025-12-12,594,962,1,3839.37
2057,2025-12-12,284,919,5,3422.9
2058,2025-12-12,565,322,1,2274.52
2059,2025-12-12,452,185,3,8411.4
2060,2025-12-12,785,806,3,4266.66
2061,2025-12-12,266,890,4,19012.76
2062,2025-12-12,131,233,2,4555.6
2063,2025-12-12,151,893,5,5962.85
2064,2025-12-12,672,51,2,4030.42
2065,2025-12-12,118,671,1,2864.9
2066,2025-12-12,189,701,5,22362.5
2067,2025-12-12,882,451,5,14865.75
2068,2025-12-12,325,43,5,22220.35
2069,2025-12-12,735,234,1,1084.6
2070,2025-12-12,975,732,3,3183.21
2071,2025-12-12,999,264,1,4369.87
2072,2025-12-12,695,866,3,3331.98
2073,2025-12-12,554,736,1,156.34
2074,2025-12-12,615,241,3,4367.61
2075,2025-12-12,112,80,5,13036.1
2076,2025-12-12,455,116,5,17346.1
2077,2025-12-12,80,243,2,9457.24
2078,2025-12-12,334,585,3,14003.46
2079,2025-12-12,850,843,4,13878.2
2080,2025-12-12,74,658,4,14483.8
2081,2025-12-12,897,290,2,1721.48
2082,2025-12-12,26,335,5,20234.5
2083,2025-12-12,808,369,3,9438.09
2084,2025-12-12,999,418,3,1897.11
2085,2025-12-12,482,966,3,3958.23
2086,2025-12-12,637,32,2,2917.62
2087,2025-12-12,378,46,3,10957.41
2088,2025-12-12,953,154,5,20075.25
2089,2025-12-12,27,109,5,3273.0
2090,2025-12-12,217,828,3,3385.47
2091,2025-12-12,524,733,5,7505.95
2092,2025-12-12,803,596,3,5575.53
2093,2025-12-12,963,221,4,8586.12
2094,2025-12-12,851,597,1,4213.85
2095,2025-12-12,673,744,2,3134.3
2096,2025-12-12,391,781,1,1895.51
2097,2025-12-12,979,80,2,5214.44
2098,2025-12-12,579,516,5,17452.5
2099,2025-12-12,646,562,4,4493.12
2100,2025-12-12,552,751,1,809.75
2101,2025-12-13,868,900,5,12431.65
2102,2025-12-13,818,53,5,16457.1
2103,2025-12-13,484,676,5,22663.05
2104,2025-12-13,533,452,3,3768.81
2105,2025-12-13,276,200,5,19317.15
2106,2025-12-13,301,933,2,5746.5
2107,2025-12-13,337,249,3,1629.12
2108,2025-12-13,237,467,3,13563.36
2109,2025-12-13,767,996,1,4688.01
2110,2025-12-13,710,247,4,17691.36
2111,2025-12-13,751,981,4,14539.84
2112,2025-12-13,371,82,3,9779.58
2113,2025-12-13,574,518,1,354.02
2114,2025-12-13,937,371,4,8398.0
2115,2025-12-13,620,236,4,5321.44
2116,2025-12-13,806,429,2,6001.6
2117,2025-12-13,584,848,2,9094.44
2118,2025-12-13,948,551,2,7754.2
2119,2025-12-13,796,932,4,11842.2
2120,2025-12-13,691,599,2,9678.38
2121,2025-12-13,621,267,3,5039.88
2122,2025-12-13,350,322,1,2274.52
2123,2025-12-13,84,419,4,5618.0
2124,2025-12-13,518,152,5,573.9
2125,2025-12-13,507,648,2,2160.28
2126,2025-12-13,922,185,4,11215.2
2127,2025-12-13,16,171,1,4670.92
2128,2025-12-13,429,270,5,3668.2
2129,2025-12-13,729,953,4,17641.76
2130,2025-12-13,761,104,2,4662.26
2131,2025-12-13,891,35,4,5873.16
2132,2025-12-13,25,707,2,9458.7
2133,2025-12-13,75,136,5,9631.35
2134,2025-12-13,888,543,4,8807.72
2135,2025-12-13,926,433,3,10112.43
2136,2025-12-13,131,412,5,11805.2
2137,2025-12-13,248,730,3,2596.77
2138,2025-12-13,122,345,3,5067.0
2139,2025-12-13,606,624,5,10199.7
2140,2025-12-13,111,740,1,3247.95
2141,2025-12-13,76,757,3,14635.68
2142,2025-12-13,973,460,4,12002.28
2143,2025-12-13,646,461,4,2133.56
2144,2025-12-13,297,776,4,19521.64
2145,2025-12-13,717,138,2,6239.96
2146,2025-12-13,742,785,5,20141.2
2147,2025-12-13,939,840,5,21456.2
2148,2025-12-13,86,156,1,1876.89
2149,2025-12-13,608,608,3,700.08
2150,2025-12-13,691,665,4,1275.92
2151,2025-12-14,389,329,4,15429.32
2152,2025-12-14,181,521,5,925.65
2153,2025-12-14,287,968,1,999.98
2154,2025-12-14,238,305,4,977.2
2155,2025-12-14,350,50,5,13823.75
2156,2025-12-14,531,919,5,3422.9
2157,2025-12-14,594,521,4,740.52
2158,2025-12-14,293,331,4,19227.12
2159,2025-12-14,327,776,2,9760.82
2160,2025-12-14,977,147,1,2452.58
2161,2025-12-14,834,968,2,1999.96
2162,2025-12-14,441,532,3,14019.03
2163,2025-12-14,589,901,5,7515.7
2164,2025-12-14,322,102,3,5864.25
2165,2025-12-14,292,170,1,2692.81
2166,2025-12-14,295,281,4,2804.6
2167,2025-12-14,450,230,2,2506.18
2168,2025-12-14,296,962,3,11518.11
2169,2025-12-14,621,772,1,3060.35
2170,2025-12-14,947,238,3,10526.52
2171,2025-12-14,145,99,2,8967.42
2172,2025-12-14,566,859,5,5620.7
2173,2025-12-14,773,173,1,1890.01
2174,2025-12-14,613,925,1,1211.38
2175,2025-12-14,983,913,5,13599.95
2176,2025-12-14,551,819,2,7670.42
2177,2025-12-14,7,501,1,1866.5
2178,2025-12-14,379,209,3,4453.29
2179,2025-12-14,965,971,5,16261.3
2180,2025-12-14,437,750,4,14220.6
2181,2025-12-14,534,130,4,7083.76
2182,2025-12-14,303,941,1,1362.52
2183,2025-12-14,734,724,1,2287.29
2184,2025-12-14,456,911,4,15327.44
2185,2025-12-14,506,270,1,733.64
2186,2025-12-14,886,141,3,7538.61
2187,2025-12-14,750,685,1,4901.91
2188,2025-12-14,992,363,1,2650.69
2189,2025-12-14,763,813,2,4664.34
2190,2025-12-14,745,77,3,10766.82
2191,2025-12-14,161,520,3,14856.93
2192,2025-12-14,283,465,5,12483.8
2193,2025-12-14,689,796,1,970.73
2194,2025-12-14,724,705,3,10317.27
2195,2025-12-14,914,947,1,1088.21
2196,2025-12-14,444,103,5,18506.05
2197,2025-12-14,326,195,5,16145.8
2198,2025-12-14,677,858,1,2911.76
2199,2025-12-14,972,650,1,4226.72
2200,2025-12-14,252,141,5,12564.35
2201,2025-12-15,386,894,2,1086.08
2202,2025-12-15,690,201,3,12764.76
2203,2025-12-15,482,156,4,7507.56
2204,2025-12-15,834,192,4,15899.52
2205,2025-12-15,290,135,2,107.12
2206,2025-12-15,651,897,1,3412.06
2207,2025-12-15,974,529,2,7037.68
2208,2025-12-15,4,445,1,4236.54
2209,2025-12-15,503,572,5,19573.1
2210,2025-12-15,214,728,2,893.68
2211,2025-12-15,40,429,3,9002.4
2212,2025-12-15,629,390,5,24247.95
2213,2025-12-15,241,654,3,9309.78
2214,2025-12-15,496,544,2,4543.32
2215,2025-12-15,899,308,2,7759.4
2216,2025-12-15,897,300,4,11524.32
2217,2025-12-15,502,816,4,1164.56
2218,2025-12-15,613,366,5,12569.1
2219,2025-12-15,493,303,1,2311.66
2220,2025-12-15,225,116,3,10407.66
2221,2025-12-15,430,993,4,7619.16
2222,2025-12-15,334,254,4,6804.68
2223,2025-12-15,119,181,4,330.08
2224,2025-12-15,980,327,1,2849.18
2225,2025-12-15,356,714,4,2448.44
2226,2025-12-15,722,132,4,11179.52
2227,2025-12-15,861,825,4,2911.6
2228,2025-12-15,616,422,2,2783.42
2229,2025-12-15,30,298,3,11069.67
2230,2025-12-15,520,221,4,8586.12
2231,2025-12-15,63,576,3,7452.06
2232,2025-12-15,268,692,3,5472.33
2233,2025-12-15,422,401,4,4201.56
2234,2025-12-15,436,409,3,12992.43
2235,2025-12-15,935,56,3,7972.11
2236,2025-12-15,498,746,2,8470.58
2237,2025-12-15,348,652,1,317.44
2238,2025-12-15,316,459,4,16767.6
2239,2025-12-15,227,587,2,9055.72
2240,2025-12-15,549,212,1,2026.0
2241,2025-12-15,971,992,5,14839.65
2242,2025-12-15,626,338,2,886.1
2243,2025-12-15,620,553,1,1014.88
2244,2025-12-15,974,740,1,3247.95
2245,2025-12-15,822,389,1,4585.12
2246,2025-12-15,800,722,3,1972.23
2247,2025-12-15,935,362,5,10819.6
2248,2025-12-15,65,671,1,2864.9
2249,2025-12-15,532,216,3,8634.27
2250,2025-12-15,549,204,2,5445.3
2251,2025-12-16,859,549,4,5552.44
2252,2025-12-16,881,736,2,312.68
2253,2025-12-16,298,821,2,3230.48
2254,2025-12-16,933,383,3,6990.18
2255,2025-12-16,424,221,5,10732.65
2256,2025-12-16,751,255,1,827.18
2257,2025-12-16,37,866,1,1110.66
2258,2025-12-16,774,963,5,8136.65
2259,2025-12-16,105,514,4,6763.96
2260,2025-12-16,811,497,1,1167.42
2261,2025-12-16,161,290,3,2582.22
2262,2025-12-16,25,236,2,2660.72
2263,2025-12-16,35,279,1,4475.94
2264,2025-12-16,833,803,4,13385.08
2265,2025-12-16,672,411,2,8496.42
2266,2025-12-16,838,759,3,13976.37
2267,2025-12-16,883,87,1,2485.38
2268,2025-12-16,76,517,4,6220.6
2269,2025-12-16,21,16,5,21443.65
2270,2025-12-16,620,942,2,4080.08
2271,2025-12-16,98,754,5,4816.3
2272,2025-12-16,812,401,2,2100.78
2273,2025-12-16,852,621,3,7532.58
2274,2025-12-16,804,332,4,3777.8
2275,2025-12-16,525,762,1,1689.84
2276,2025-12-16,310,281,4,2804.6
2277,2025-12-16,208,103,3,11103.63
2278,2025-12-16,993,672,5,2999.95
2279,2025-12-16,483,386,3,8539.41
2280,2025-12-16,440,96,2,894.2
2281,2025-12-16,991,417,5,13423.85
2282,2025-12-16,286,495,3,6897.75
2283,2025-12-16,930,720,5,1818.4
2284,2025-12-16,519,251,4,3891.08
2285,2025-12-16,18,509,4,13744.68
2286,2025-12-16,975,382,5,3609.9
2287,2025-12-16,732,111,4,17300.44
2288,2025-12-16,230,592,1,4098.98
2289,2025-12-16,407,790,2,5300.48
2290,2025-12-16,458,379,4,3677.44
2291,2025-12-16,577,112,3,3654.09
2292,2025-12-16,341,148,1,2876.51
2293,2025-12-16,98,575,2,2720.18
2294,2025-12-16,213,886,4,10082.4
2295,2025-12-16,608,256,1,1791.97
2296,2025-12-16,145,413,5,13134.3
2297,2025-12-16,859,485,5,3691.95
2298,2025-12-16,741,860,5,4501.4
2299,2025-12-16,779,239,1,2935.87
2300,2025-12-16,786,506,3,7826.7
2301,2025-12-17,422,319,3,4962.51
2302,2025-12-17,855,155,1,2812.2
2303,2025-12-17,330,706,5,18460.1
2304,2025-12-17,614,417,1,2684.77
2305,2025-12-17,275,707,2,9458.7
2306,2025-12-17,774,576,4,9936.08
2307,2025-12-17,559,512,3,310.14
2308,2025-12-17,983,668,2,4631.62
2309,2025-12-17,330,473,4,18386.32
2310,2025-12-17,527,569,1,2294.55
2311,2025-12-17,944,108,4,14945.56
2312,2025-12-17,717,80,4,10428.88
2313,2025-12-17,131,776,1,4880.41
2314,2025-12-17,166,533,1,2504.94
2315,2025-12-17,171,203,4,6234.72
2316,2025-12-17,891,996,1,4688.01
2317,2025-12-17,40,907,4,9301.2
2318,2025-12-17,508,175,5,6207.9
2319,2025-12-17,499,144,5,13199.2
2320,2025-12-17,429,409,1,4330.81
2321,2025-12-17,304,121,4,14086.28
2322,2025-12-17,302,738,3,14219.61
2323,2025-12-17,536,331,5,24033.9
2324,2025-12-17,911,381,5,22925.05
2325,2025-12-17,666,170,2,5385.62
2326,2025-12-17,298,536,2,5819.8
2327,2025-12-17,823,629,3,11399.61
2328,2025-12-17,532,620,3,12294.33
2329,2025-12-17,484,474,2,9827.54
2330,2025-12-17,959,339,2,2522.66
2331,2025-12-17,169,537,4,12916.76
2332,2025-12-17,11,326,4,7736.0
2333,2025-12-17,184,154,4,16060.2
2334,2025-12-17,69,6,3,9249.75
2335,2025-12-17,719,193,2,8274.48
2336,2025-12-17,711,97,5,6845.95
2337,2025-12-17,470,339,1,1261.33
2338,2025-12-17,63,640,4,4937.24
2339,2025-12-17,609,161,1,2681.72
2340,2025-12-17,359,652,5,1587.2
2341,2025-12-17,905,232,3,5247.57
2342,2025-12-17,644,15,2,8060.46
2343,2025-12-17,282,292,4,19013.92
2344,2025-12-17,599,747,3,4373.07
2345,2025-12-17,377,640,4,4937.24
2346,2025-12-17,957,261,5,8709.2
2347,2025-12-17,555,657,2,5197.54
2348,2025-12-17,80,607,2,5046.88
2349,2025-12-17,106,749,2,2923.94
2350,2025-12-17,287,183,3,12355.8
2351,2025-12-18,578,105,2,6693.48
2352,2025-12-18,817,535,5,18218.5
2353,2025-12-18,661,785,4,16112.96
2354,2025-12-18,339,590,5,20353.8
2355,2025-12-18,620,284,5,15009.95
2356,2025-12-18,685,932,4,11842.2
2357,2025-12-18,215,173,1,1890.01
2358,2025-12-18,803,238,2,7017.68
2359,2025-12-18,94,952,5,16871.1
2360,2025-12-18,151,147,2,4905.16
2361,2025-12-18,487,896,1,4861.76
2362,2025-12-18,332,80,1,2607.22
2363,2025-12-18,141,524,4,12392.8
2364,2025-12-18,436,681,4,14654.36
2365,2025-12-18,335,310,5,22996.05
2366,2025-12-18,779,121,2,7043.14
2367,2025-12-18,574,403,4,3250.72
2368,2025-12-18,793,395,4,17184.84
2369,2025-12-18,364,320,5,19963.05
2370,2025-12-18,325,544,1,2271.66
2371,2025-12-18,905,620,2,8196.22
2372,2025-12-18,979,171,3,14012.76
2373,2025-12-18,729,147,4,9810.32
2374,2025-12-18,574,453,4,7799.56
2375,2025-12-18,712,808,3,8548.77
2376,2025-12-18,702,124,5,22321.95
2377,2025-12-18,922,446,3,5326.95
2378,2025-12-18,183,26,3,11207.22
2379,2025-12-18,876,478,3,14523.3
2380,2025-12-18,746,435,2,1404.78
2381,2025-12-18,632,574,2,9959.98
2382,2025-12-18,392,384,2,4678.46
2383,2025-12-18,956,766,1,4539.06
2384,2025-12-18,201,453,3,5849.67
2385,2025-12-18,539,200,1,3863.43
2386,2025-12-18,601,318,3,13255.83
2387,2025-12-18,97,933,3,8619.75
2388,2025-12-18,938,260,5,23740.65
2389,2025-12-18,944,14,5,20401.2
2390,2025-12-18,280,35,3,4404.87
2391,2025-12-18,658,491,4,8847.36
2392,2025-12-18,45,713,3,14721.6
2393,2025-12-18,281,641,1,3473.78
2394,2025-12-18,995,586,1,1368.86
2395,2025-12-18,884,736,4,625.36
2396,2025-12-18,623,648,4,4320.56
2397,2025-12-18,503,178,4,19204.52
2398,2025-12-18,768,896,5,24308.8
2399,2025-12-18,827,107,1,835.13
2400,2025-12-18,379,30,5,5174.2
2401,2025-12-19,916,731,2,1564.74
2402,2025-12-19,723,754,2,1926.52
2403,2025-12-19,892,872,2,3909.34
2404,2025-12-19,85,430,1,4189.06
2405,2025-12-19,58,455,1,3932.35
2406,2025-12-19,322,100,5,9694.05
2407,2025-12-19,285,874,2,4495.16
2408,2025-12-19,671,629,1,3799.87
2409,2025-12-19,341,858,3,8735.28
2410,2025-12-19,920,727,2,8929.84
2411,2025-12-19,928,601,3,9514.65
2412,2025-12-19,529,15,4,16120.92
2413,2025-12-19,427,858,1,2911.76
2414,2025-12-19,67,198,5,22024.85
2415,2025-12-19,152,747,3,4373.07
2416,2025-12-19,86,177,4,5230.96
2417,2025-12-19,46,283,5,15238.7
2418,2025-12-19,204,706,5,18460.1
2419,2025-12-19,420,178,1,4801.13
2420,2025-12-19,319,281,5,3505.75
2421,2025-12-19,360,121,3,10564.71
2422,2025-12-19,478,582,1,398.54
2423,2025-12-19,580,953,4,17641.76
2424,2025-12-19,91,120,1,345.89
2425,2025-12-19,187,748,1,4624.45
2426,2025-12-19,191,326,5,9670.0
2427,2025-12-19,642,989,1,4680.73
2428,2025-12-19,786,174,1,4139.47
2429,2025-12-19,223,654,3,9309.78
2430,2025-12-19,472,84,2,777.8
2431,2025-12-19,316,858,2,5823.52
2432,2025-12-19,766,774,2,323.24
2433,2025-12-19,318,55,4,8974.56
2434,2025-12-19,723,294,2,2125.16
2435,2025-12-19,286,144,5,13199.2
2436,2025-12-19,324,424,2,805.3
2437,2025-12-19,856,193,3,12411.72
2438,2025-12-19,905,205,2,5073.78
2439,2025-12-19,303,266,4,8644.0
2440,2025-12-19,271,95,4,13999.32
2441,2025-12-19,364,593,3,8573.58
2442,2025-12-19,358,791,5,23345.55
2443,2025-12-19,461,850,2,1055.38
2444,2025-12-19,38,973,5,6645.3
2445,2025-12-19,395,160,5,2653.7
2446,2025-12-19,583,216,4,11512.36
2447,2025-12-19,356,662,3,1606.26
2448,2025-12-19,213,351,5,2554.9
2449,2025-12-19,565,850,3,1583.07
2450,2025-12-19,93,526,2,6077.84
2451,2025-12-20,265,224,4,19755.52
2452,2025-12-20,268,33,1,2576.7
2453,2025-12-20,530,675,2,7916.52
2454,2025-12-20,487,144,4,10559.36
2455,2025-12-20,601,331,3,14420.34
2456,2025-12-20,578,387,5,13990.65
2457,2025-12-20,923,35,3,4404.87
2458,2025-12-20,719,108,3,11209.17
2459,2025-12-20,891,923,1,4960.13
2460,2025-12-20,163,432,4,16385.36
2461,2025-12-20,343,345,1,1689.0
2462,2025-12-20,192,936,3,7526.46
2463,2025-12-20,314,167,4,13371.8
2464,2025-12-20,560,191,1,3684.62
2465,2025-12-20,450,829,5,20831.45
2466,2025-12-20,468,608,5,1166.8
2467,2025-12-20,712,446,4,7102.6
2468,2025-12-20,485,855,2,1689.52
2469,2025-12-20,259,741,3,8961.36
2470,2025-12-20,616,346,4,2355.96
2471,2025-12-20,695,411,3,12744.63
2472,2025-12-20,42,995,2,2538.84
2473,2025-12-20,782,958,5,15456.95
2474,2025-12-20,111,432,4,16385.36
2475,2025-12-20,793,276,5,22021.05
2476,2025-12-20,411,608,1,233.36
2477,2025-12-20,168,525,2,2643.86
2478,2025-12-20,945,308,5,19398.5
2479,2025-12-20,989,715,5,23493.9
2480,2025-12-20,204,975,5,1295.25
2481,2025-12-20,770,143,2,6444.94
2482,2025-12-20,680,342,1,783.87
2483,2025-12-20,994,93,3,5227.41
2484,2025-12-20,812,785,2,8056.48
2485,2025-12-20,821,355,4,2864.0
2486,2025-12-20,406,170,4,10771.24
2487,2025-12-20,1,675,2,7916.52
2488,2025-12-20,206,905,2,8813.24
2489,2025-12-20,309,315,1,719.77
2490,2025-12-20,190,242,2,2785.68
2491,2025-12-20,448,93,2,3484.94
2492,2025-12-20,158,702,5,1059.7
2493,2025-12-20,866,795,3,8583.57
2494,2025-12-20,6,489,2,810.28
2495,2025-12-20,353,103,4,14804.84
2496,2025-12-20,564,704,4,11589.56
2497,2025-12-20,716,218,4,4997.84
2498,2025-12-20,685,386,4,11385.88
2499,2025-12-20,724,249,1,543.04
2500,2025-12-20,397,132,3,8384.64
2501,2025-12-21,782,958,2,6182.78
2502,2025-12-21,410,792,3,5730.21
2503,2025-12-21,920,290,4,3442.96
2504,2025-12-21,612,404,5,18377.9
2505,2025-12-21,74,356,4,5633.48
2506,2025-12-21,686,759,5,23293.95
2507,2025-12-21,28,228,5,4110.8
2508,2025-12-21,183,787,2,8974.64
2509,2025-12-21,378,371,3,6298.5
2510,2025-12-21,514,843,1,3469.55
2511,2025-12-21,626,614,4,14762.12
2512,2025-12-21,937,80,2,5214.44
2513,2025-12-21,142,512,2,206.76
2514,2025-12-21,46,217,3,14956.62
2515,2025-12-21,446,96,3,1341.3
2516,2025-12-21,394,670,2,3425.32
2517,2025-12-21,436,155,3,8436.6
2518,2025-12-21,319,397,4,17565.56
2519,2025-12-21,36,268,4,4293.8
2520,2025-12-21,184,168,4,15890.72
2521,2025-12-21,699,530,1,4006.89
2522,2025-12-21,477,826,1,3905.1
2523,2025-12-21,355,703,1,1385.46
2524,2025-12-21,672,884,4,4165.2
2525,2025-12-21,823,827,1,4608.49
2526,2025-12-21,165,327,2,5698.36
2527,2025-12-21,589,520,4,19809.24
2528,2025-12-21,703,466,1,498.14
2529,2025-12-21,498,670,4,6850.64
2530,2025-12-21,433,790,1,2650.24
2531,2025-12-21,311,436,3,1594.35
2532,2025-12-21,760,650,1,4226.72
2533,2025-12-21,619,827,4,18433.96
2534,2025-12-21,515,382,4,2887.92
2535,2025-12-21,730,344,5,14557.8
2536,2025-12-21,996,374,1,1444.05
2537,2025-12-21,805,184,4,5663.96
2538,2025-12-21,545,778,4,10328.8
2539,2025-12-21,892,691,1,3672.34
2540,2025-12-21,154,8,3,7149.48
2541,2025-12-21,971,957,5,23444.8
2542,2025-12-21,265,203,5,7793.4
2543,2025-12-21,833,630,4,7524.56
2544,2025-12-21,446,50,4,11059.0
2545,2025-12-21,289,41,1,3282.41
2546,2025-12-21,889,502,4,9768.72
2547,2025-12-21,376,52,5,6745.7
2548,2025-12-21,703,379,3,2758.08
2549,2025-12-21,436,346,3,1766.97
2550,2025-12-21,786,839,1,4082.14
2551,2025-12-22,556,274,2,771.36
2552,2025-12-22,301,366,4,10055.28
2553,2025-12-22,18,458,3,1306.74
2554,2025-12-22,305,652,1,317.44
2555,2025-12-22,611,115,3,14537.19
2556,2025-12-22,750,38,5,15404.7
2557,2025-12-22,757,406,2,8730.8
2558,2025-12-22,180,87,5,12426.9
2559,2025-12-22,97,130,2,3541.88
2560,2025-12-22,649,506,4,10435.6
2561,2025-12-22,915,282,3,14791.44
2562,2025-12-22,996,470,5,9902.05
2563,2025-12-22,250,941,5,6812.6
2564,2025-12-22,583,470,1,1980.41
2565,2025-12-22,79,335,3,12140.7
2566,2025-12-22,40,151,5,5712.9
2567,2025-12-22,742,654,1,3103.26
2568,2025-12-22,392,525,1,1321.93
2569,2025-12-22,346,950,3,4803.3
2570,2025-12-22,433,411,1,4248.21
2571,2025-12-22,189,974,3,8328.0
2572,2025-12-22,739,669,1,1825.02
2573,2025-12-22,857,935,4,13879.12
2574,2025-12-22,989,120,2,691.78
2575,2025-12-22,585,268,3,3220.35
2576,2025-12-22,631,527,5,3990.6
2577,2025-12-22,875,813,2,4664.34
2578,2025-12-22,711,819,1,3835.21
2579,2025-12-22,384,588,4,10404.6
2580,2025-12-22,221,779,4,7349.08
2581,2025-12-22,282,765,2,1556.12
2582,2025-12-22,284,514,1,1690.99
2583,2025-12-22,620,409,2,8661.62
2584,2025-12-22,695,292,3,14260.44
2585,2025-12-22,6,417,2,5369.54
2586,2025-12-22,20,801,4,5401.0
2587,2025-12-22,673,133,3,2452.14
2588,2025-12-22,274,474,5,24568.85
2589,2025-12-22,810,1000,3,14121.6
2590,2025-12-22,100,227,2,2411.54
2591,2025-12-22,19,727,3,13394.76
2592,2025-12-22,227,66,5,5871.45
2593,2025-12-22,295,746,5,21176.45
2594,2025-12-22,847,472,5,7668.45
2595,2025-12-22,431,651,5,4614.0
2596,2025-12-22,337,555,4,11042.72
2597,2025-12-22,488,953,5,22052.2
2598,2025-12-22,13,352,3,5623.26
2599,2025-12-22,328,355,4,2864.0
2600,2025-12-22,156,474,4,19655.08
2601,2025-12-23,216,546,2,1063.9
2602,2025-12-23,690,400,3,5707.11
2603,2025-12-23,413,34,5,22268.4
2604,2025-12-23,991,81,4,13939.72
2605,2025-12-23,575,354,1,2774.83
2606,2025-12-23,213,766,5,22695.3
2607,2025-12-23,379,312,3,9744.6
2608,2025-12-23,769,323,4,10571.6
2609,2025-12-23,691,479,1,2822.15
2610,2025-12-23,160,640,5,6171.55
2611,2025-12-23,171,640,3,3702.93
2612,2025-12-23,579,442,4,15817.8
2613,2025-12-23,784,24,3,1041.54
2614,2025-12-23,570,762,4,6759.36
2615,2025-12-23,241,385,5,1636.55
2616,2025-12-23,135,388,5,14540.6
2617,2025-12-23,972,871,1,457.13
2618,2025-12-23,100,406,2,8730.8
2619,2025-12-23,217,114,5,3211.35
2620,2025-12-23,297,183,2,8237.2
2621,2025-12-23,786,797,4,11166.56
2622,2025-12-23,564,419,3,4213.5
2623,2025-12-23,770,223,4,679.28
2624,2025-12-23,923,614,3,11071.59
2625,2025-12-23,328,789,3,3235.59
2626,2025-12-23,646,109,3,1963.8
2627,2025-12-23,515,549,5,6940.55
2628,2025-12-23,402,231,4,17401.28
2629,2025-12-23,507,775,4,9020.08
2630,2025-12-23,294,846,4,849.28
2631,2025-12-23,161,947,2,2176.42
2632,2025-12-23,410,296,1,1658.23
2633,2025-12-23,546,850,3,1583.07
2634,2025-12-23,782,476,2,4101.56
2635,2025-12-23,700,930,1,2141.24
2636,2025-12-23,393,595,4,12719.0
2637,2025-12-23,998,429,4,12003.2
2638,2025-12-23,194,652,1,317.44
2639,2025-12-23,634,230,2,2506.18
2640,2025-12-23,625,635,5,428.8
2641,2025-12-23,83,614,5,18452.65
2642,2025-12-23,750,419,1,1404.5
2643,2025-12-23,333,625,2,5802.08
2644,2025-12-23,171,583,4,15589.28
2645,2025-12-23,701,94,3,12022.02
2646,2025-12-23,24,761,5,24261.2
2647,2025-12-23,905,809,4,13781.08
2648,2025-12-23,566,524,2,6196.4
2649,2025-12-23,871,936,2,5017.64
2650,2025-12-23,469,378,2,5732.32
2651,2025-12-24,180,484,2,2191.04
2652,2025-12-24,331,136,3,5778.81
2653,2025-12-24,67,916,1,2975.67
2654,2025-12-24,212,592,4,16395.92
2655,2025-12-24,471,251,5,4863.85
2656,2025-12-24,455,248,2,9799.94
2657,2025-12-24,997,473,5,22982.9
2658,2025-12-24,657,114,5,3211.35
2659,2025-12-24,858,340,2,6235.68
2660,2025-12-24,251,474,1,4913.77
2661,2025-12-24,8,767,1,3461.28
2662,2025-12-24,699,694,4,13446.92
2663,2025-12-24,888,533,4,10019.76
2664,2025-12-24,883,395,1,4296.21
2665,2025-12-24,802,428,3,6483.03
2666,2025-12-24,905,734,5,23310.1
2667,2025-12-24,124,733,5,7505.95
2668,2025-12-24,663,547,1,1801.45
2669,2025-12-24,450,493,1,2307.34
2670,2025-12-24,300,832,4,15174.88
2671,2025-12-24,849,843,1,3469.55
2672,2025-12-24,373,410,5,7946.8
2673,2025-12-24,645,666,4,4480.08
2674,2025-12-24,439,807,1,3740.55
2675,2025-12-24,107,150,3,8915.97
2676,2025-12-24,777,846,5,1061.6
2677,2025-12-24,772,811,1,2897.56
2678,2025-12-24,740,174,3,12418.41
2679,2025-12-24,423,673,3,6360.63
2680,2025-12-24,146,935,2,6939.56
2681,2025-12-24,815,495,2,4598.5
2682,2025-12-24,271,100,3,5816.43
2683,2025-12-24,658,711,1,2816.01
2684,2025-12-24,470,921,4,15350.84
2685,2025-12-24,771,251,3,2918.31
2686,2025-12-24,351,303,4,9246.64
2687,2025-12-24,339,807,4,14962.2
2688,2025-12-24,717,265,5,10579.0
2689,2025-12-24,282,609,1,3949.5
2690,2025-12-24,780,144,2,5279.68
2691,2025-12-24,535,296,1,1658.23
2692,2025-12-24,227,902,3,7646.19
2693,2025-12-24,578,372,3,8472.18
2694,2025-12-24,315,968,2,1999.96
2695,2025-12-24,582,650,3,12680.16
2696,2025-12-24,487,731,4,3129.48
2697,2025-12-24,690,302,2,481.26
2698,2025-12-24,762,825,2,1455.8
2699,2025-12-24,151,623,3,5159.55
2700,2025-12-24,880,394,3,1885.14
2701,2025-12-25,653,234,1,1084.6
2702,2025-12-25,872,217,5,24927.7
2703,2025-12-25,311,152,5,573.9
2704,2025-12-25,13,266,3,6483.0
2705,2025-12-25,739,521,5,925.65
2706,2025-12-25,416,489,5,2025.7
2707,2025-12-25,922,175,3,3724.74
2708,2025-12-25,660,160,5,2653.7
2709,2025-12-25,874,514,3,5072.97
2710,2025-12-25,536,384,4,9356.92
2711,2025-12-25,887,949,4,6138.2
2712,2025-12-25,664,174,5,20697.35
2713,2025-12-25,494,180,4,522.8
2714,2025-12-25,919,389,1,4585.12
2715,2025-12-25,685,970,1,2821.13
2716,2025-12-25,351,231,3,13050.96
