SaleID,CustomerID,ProductID,Quantity,TotalAmount,order_date,raw_comment
1792,311,499,3,11004.06,2025/12/06,junk
1793,67,819,3,11505.63,2025/12/06,junk
1794,16,465,1,2496.76,2025/12/06,junk
1795,223,290,5,4303.7,2025/12/06,junk
1796,127,55,4,8974.56,2025/12/06,junk
1797,314,6,4,12333.0,2025/12/06,junk
1798,361,677,1,4282.27,2025/12/06,junk
1799,52,258,2,8137.74,2025/12/06,junk
1800,359,900,3,7458.99,2025/12/06,junk
1801,805,880,5,2353.9,2025/12/07,junk
1802,682,982,5,3020.35,2025/12/07,junk
1803,159,977,1,4487.7,2025/12/07,junk
1804,731,278,2,3103.14,2025/12/07,junk
1805,751,202,4,15592.88,2025/12/07,junk
1806,600,941,1,1362.52,2025/12/07,junk
1807,298,225,1,4951.29,2025/12/07,junk
1808,485,956,3,11171.79,2025/12/07,junk
1809,255,832,4,15174.88,2025/12/07,junk
1810,433,409,1,4330.81,2025/12/07,junk
1811,915,268,3,3220.35,2025/12/07,junk
1812,612,319,2,3308.34,2025/12/07,junk
1813,578,447,3,7693.05,2025/12/07,junk
1814,824,593,2,5715.72,2025/12/07,junk
1815,700,787,2,8974.64,2025/12/07,junk
1816,257,139,4,1454.16,2025/12/07,junk
1817,568,205,3,7610.67,2025/12/07,junk
1818,313,88,3,2409.42,2025/12/07,junk
1819,581,950,4,6404.4,2025/12/07,junk
1820,559,188,4,17814.6,2025/12/07,junk
1821,802,897,4,13648.24,2025/12/07,junk
1822,99,142,5,15422.7,2025/12/07,junk
1823,453,711,3,8448.03,2025/12/07,junk
1824,516,958,3,9274.17,2025/12/07,junk
1825,480,363,4,10602.76,2025/12/07,junk
1826,478,431,4,12403.04,2025/12/07,junk
1827,473,29,5,3250.65,2025/12/07,junk
1828,28,981,4,14539.84,2025/12/07,junk
1829,91,774,2,323.24,2025/12/07,junk
1830,630,929,3,705.06,2025/12/07,junk
1831,806,249,5,2715.2,2025/12/07,junk
1832,525,383,2,4660.12,2025/12/07,junk
1833,636,557,5,2668.05,2025/12/07,junk
1834,899,301,1,3224.9,2025/12/07,junk
1835,774,866,4,4442.64,2025/12/07,junk
1836,129,413,1,2626.86,2025/12/07,junk
1837,474,827,5,23042.45,2025/12/07,junk
1838,472,860,1,900.28,2025/12/07,junk
1839,87,57,3,672.06,2025/12/07,junk
1840,850,666,1,1120.02,2025/12/07,junk
1841,342,609,1,3949.5,2025/12/07,junk
1842,842,298,5,18449.45,2025/12/07,junk
1843,494,708,3,13336.47,2025/12/07,junk
1844,886,63,1,4392.6,2025/12/07,junk
1845,759,599,5,24195.95,2025/12/07,junk
1846,758,735,1,2129.64,2025/12/07,junk
1847,719,210,5,3521.7,2025/12/07,junk
1848,148,576,4,9936.08,2025/12/07,junk
1849,140,229,2,949.56,2025/12/07,junk
1850,309,644,3,6368.97,2025/12/07,junk
1851,737,960,1,1043.21,2025/12/08,junk
1852,825,497,5,5837.1,2025/12/08,junk
1853,705,206,1,300.07,2025/12/08,junk
1854,69,1,2,6894.76,2025/12/08,junk
1855,619,902,1,2548.73,2025/12/08,junk
1856,533,100,2,3877.62,2025/12/08,junk
1857,210,107,4,3340.52,2025/12/08,junk
1858,26,853,5,3852.55,2025/12/08,junk
1859,455,401,1,1050.39,2025/12/08,junk
1860,949,125,3,467.1,2025/12/08,junk
1861,415,496,2,8218.7,2025/12/08,junk
1862,840,241,5,7279.35,2025/12/08,junk
1863,267,842,5,3472.9,2025/12/08,junk
1864,698,450,5,7727.4,2025/12/08,junk
1865,127,443,2,4926.32,2025/12/08,junk
1866,652,23,2,4044.18,2025/12/08,junk
1867,146,839,2,8164.28,2025/12/08,junk
1868,175,524,5,15491.0,2025/12/08,junk
1869,206,488,4,13467.32,2025/12/08,junk
1870,297,297,1,2166.4,2025/12/08,junk
1871,983,603,4,14759.4,2025/12/08,junk
1872,377,684,3,13719.27,2025/12/08,junk
1873,401,396,1,1393.91,2025/12/08,junk
1874,476,427,4,2297.36,2025/12/08,junk
1875,152,29,3,1950.39,2025/12/08,junk
1876,469,124,5,22321.95,2025/12/08,junk
1877,399,12,5,11405.55,2025/12/08,junk
1878,311,35,5,7341.45,2025/12/08,junk
1879,456,44,3,8865.75,2025/12/08,junk
1880,986,143,4,12889.88,2025/12/08,junk
1881,904,741,4,11948.48,2025/12/08,junk
1882,284,10,2,2184.28,2025/12/08,junk
1883,367,513,5,22674.85,2025/12/08,junk
1884,216,358,5,15398.35,2025/12/08,junk
1885,400,526,1,3038.92,2025/12/08,junk
1886,179,672,2,1199.98,2025/12/08,junk
1887,361,672,5,2999.95,2025/12/08,junk
1888,348,471,2,2037.1,2025/12/08,junk
1889,286,804,3,2813.67,2025/12/08,junk
1890,946,404,1,3675.58,2025/12/08,junk
1891,939,860,4,3601.12,2025/12/08,junk
1892,386,986,4,12076.48,2025/12/08,junk
1893,621,675,2,7916.52,2025/12/08,junk
1894,590,726,5,24457.6,2025/12/08,junk
1895,795,675,5,19791.3,2025/12/08,junk
1896,266,133,3,2452.14,2025/12/08,junk
1897,603,979,5,22445.15,2025/12/08,junk
1898,357,599,5,24195.95,2025/12/08,junk
1899,850,414,1,1596.78,2025/12/08,junk
1900,47,31,2,6526.4,2025/12/08,junk
1901,238,99,1,4483.71,2025/12/09,junk
1902,512,957,4,18755.84,2025/12/09,junk
1903,332,779,2,3674.54,2025/12/09,junk
1904,791,828,2,2256.98,2025/12/09,junk
1905,108,922,2,3867.68,2025/12/09,junk
1906,746,914,4,11332.64,2025/12/09,junk
1907,774,997,4,14370.28,2025/12/09,junk
1908,945,66,1,1174.29,2025/12/09,junk
1909,627,257,1,1219.21,2025/12/09,junk
1910,39,868,1,2356.21,2025/12/09,junk
1911,453,782,3,5367.63,2025/12/09,junk
1912,622,647,1,1135.42,2025/12/09,junk
1913,946,179,3,664.74,2025/12/09,junk
1914,111,716,4,19190.24,2025/12/09,junk
1915,387,137,5,15588.45,2025/12/09,junk
1916,570,205,2,5073.78,2025/12/09,junk
1917,259,503,4,11689.32,2025/12/09,junk
1918,696,293,2,6746.26,2025/12/09,junk
1919,207,760,2,9285.34,2025/12/09,junk
1920,445,834,5,20516.4,2025/12/09,junk
1921,829,809,2,6890.54,2025/12/09,junk
1922,89,597,1,4213.85,2025/12/09,junk
1923,645,983,1,4668.03,2025/12/09,junk
1924,209,35,2,2936.58,2025/12/09,junk
1925,915,6,3,9249.75,2025/12/09,junk
1926,793,418,5,3161.85,2025/12/09,junk
1927,560,886,1,2520.6,2025/12/09,junk
1928,349,190,5,14369.55,2025/12/09,junk
1929,509,195,2,6458.32,2025/12/09,junk
1930,585,848,4,18188.88,2025/12/09,junk
1931,513,361,3,10376.52,2025/12/09,junk
1932,634,922,5,9669.2,2025/12/09,junk
1933,874,142,1,3084.54,2025/12/09,junk
1934,450,438,4,4787.56,2025/12/09,junk
1935,895,73,5,10903.25,2025/12/09,junk
1936,81,131,5,7064.3,2025/12/09,junk
1937,306,104,1,2331.13,2025/12/09,junk
1938,511,237,1,3663.12,2025/12/09,junk
1939,616,554,3,10400.64,2025/12/09,junk
1940,24,230,3,3759.27,2025/12/09,junk
1941,945,849,3,4629.45,2025/12/09,junk
1942,400,721,3,7370.46,2025/12/09,junk
1943,70,894,2,1086.08,2025/12/09,junk
1944,992,295,1,4342.29,2025/12/09,junk
1945,548,590,2,8141.52,2025/12/09,junk
1946,874,531,5,24605.75,2025/12/09,junk
1947,513,320,4,15970.44,2025/12/09,junk
1948,634,59,5,24380.8,2025/12/09,junk
1949,715,914,1,2833.16,2025/12/09,junk
1950,597,483,3,6179.58,2025/12/09,junk
1951,669,31,1,3263.2,2025/12/10,junk
1952,347,432,3,12289.02,2025/12/10,junk
1953,206,343,1,231.77,2025/12/10,junk
1954,143,210,5,3521.7,2025/12/10,junk
1955,837,752,3,761.1,2025/12/10,junk
1956,947,776,1,4880.41,2025/12/10,junk
1957,242,506,1,2608.9,2025/12/10,junk
1958,825,971,5,16261.3,2025/12/10,junk
1959,927,625,1,2901.04,2025/12/10,junk
1960,355,73,4,8722.6,2025/12/10,junk
1961,613,758,5,3256.9,2025/12/10,junk
1962,952,83,5,6903.35,2025/12/10,junk
1963,491,970,2,5642.26,2025/12/10,junk
1964,278,741,1,2987.12,2025/12/10,junk
1965,107,37,4,18585.64,2025/12/10,junk
1966,520,231,3,13050.96,2025/12/10,junk
1967,442,490,3,10861.89,2025/12/10,junk
1968,801,871,2,914.26,2025/12/10,junk
1969,22,954,1,2605.31,2025/12/10,junk
1970,27,793,2,6424.18,2025/12/10,junk
1971,548,623,4,6879.4,2025/12/10,junk
1972,699,701,1,4472.5,2025/12/10,junk
1973,566,494,1,4655.04,2025/12/10,junk
1974,397,785,4,16112.96,2025/12/10,junk
1975,713,129,4,3957.56,2025/12/10,junk
1976,719,438,5,5984.45,2025/12/10,junk
1977,142,119,4,12449.16,2025/12/10,junk
1978,121,919,5,3422.9,2025/12/10,junk
1979,926,377,3,5099.25,2025/12/10,junk
1980,199,352,4,7497.68,2025/12/10,junk
1981,941,60,2,5530.6,2025/12/10,junk
1982,238,95,5,17499.15,2025/12/10,junk
1983,11,233,4,9111.2,2025/12/10,junk
1984,766,771,5,9095.5,2025/12/10,junk
1985,582,47,1,4705.16,2025/12/10,junk
1986,895,738,2,9479.74,2025/12/10,junk
1987,833,59,1,4876.16,2025/12/10,junk
1988,59,130,4,7083.76,2025/12/10,junk
1989,185,290,1,860.74,2025/12/10,junk
1990,322,359,5,18310.8,2025/12/10,junk
1991,671,912,2,4956.48,2025/12/10,junk
1992,300,133,5,4086.9,2025/12/10,junk
1993,408,491,1,2211.84,2025/12/10,junk
1994,673,79,1,442.09,2025/12/10,junk
1995,257,961,5,6199.25,2025/12/10,junk
1996,211,507,3,1463.43,2025/12/10,junk
1997,920,938,2,9697.34,2025/12/10,junk
1998,455,731,3,2347.11,2025/12/10,junk
1999,965,376,5,19234.05,2025/12/10,junk
2000,300,890,2,9506.38,2025/12/10,junk
2001,540,915,3,977.7,2025/12/11,junk
2002,327,715,5,23493.9,2025/12/11,junk
2003,516,107,1,835.13,2025/12/11,junk
2004,355,923,4,19840.52,2025/12/11,junk
2005,723,974,5,13880.0,2025/12/11,junk
2006,498,287,1,4238.38,2025/12/11,junk
2007,209,934,2,1067.48,2025/12/11,junk
2008,862,1000,5,23536.0,2025/12/11,junk
2009,237,313,5,12641.3,2025/12/11,junk
2010,216,126,3,10907.34,2025/12/11,junk
2011,743,836,2,1476.24,2025/12/11,junk
2012,37,241,4,5823.48,2025/12/11,junk
2013,666,783,4,11308.44,2025/12/11,junk
2014,976,117,1,817.21,2025/12/11,junk
2015,511,857,1,2872.67,2025/12/11,junk
2016,277,285,5,895.6,2025/12/11,junk
2017,394,308,1,3879.7,2025/12/11,junk
2018,62,286,5,19550.7,2025/12/11,junk
2019,394,508,1,3721.35,2025/12/11,junk
2020,884,392,4,10778.6,2025/12/11,junk
2021,455,46,2,7304.94,2025/12/11,junk
2022,211,389,2,9170.24,2025/12/11,junk
2023,676,442,5,19772.25,2025/12/11,junk
2024,54,677,3,12846.81,2025/12/11,junk
2025,33,555,3,8282.04,2025/12/11,junk
2026,960,27,5,9167.6,2025/12/11,junk
2027,773,915,3,977.7,2025/12/11,junk
2028,945,849,3,4629.45,2025/12/11,junk
2029,830,772,5,15301.75,2025/12/11,junk
2030,222,776,1,4880.41,2025/12/11,junk
2031,350,744,5,7835.75,2025/12/11,junk
2032,445,887,4,11722.0,2025/12/11,junk
2033,802,747,1,1457.69,2025/12/11,junk
2034,827,112,5,6090.15,2025/12/11,junk
2035,398,976,3,11766.18,2025/12/11,junk
2036,880,961,5,6199.25,2025/12/11,junk
2037,475,435,5,3511.95,2025/12/11,junk
2038,737,582,5,1992.7,2025/12/11,junk
2039,267,167,4,13371.8,2025/12/11,junk
2040,479,764,2,9808.82,2025/12/11,junk
2041,136,930,1,2141.24,2025/12/11,junk
2042,288,819,3,11505.63,2025/12/11,junk
2043,88,256,5,8959.85,2025/12/11,junk
2044,303,346,5,2944.95,2025/12/11,junk
2045,405,40,5,8754.75,2025/12/11,junk
2046,281,371,3,6298.5,2025/12/11,junk
2047,676,257,5,6096.05,2025/12/11,junk
2048,13,128,3,4526.52,2025/12/11,junk
2049,583,677,3,12846.81,2025/12/11,junk
2050,857,271,2,8996.56,2025/12/11,junk
2051,455,474,1,4913.77,2025/12/12,junk
2052,451,10,4,4368.56,2025/12/12,junk
2053,38,990,3,1736.19,2025/12/12,junk
2054,492,654,5,15516.3,2025/12/12,junk
2055,224,419,1,1404.5,2025/12/12,junk
2056,594,962,1,3839.37,2025/12/12,junk
2057,284,919,5,3422.9,2025/12/12,junk
2058,565,322,1,2274.52,2025/12/12,junk
2059,452,185,3,8411.4,2025/12/12,junk
2060,785,806,3,4266.66,2025/12/12,junk
2061,266,890,4,19012.76,2025/12/12,junk
2062,131,233,2,4555.6,2025/12/12,junk
2063,151,893,5,5962.85,2025/12/12,junk
2064,672,51,2,4030.42,2025/12/12,junk
2065,118,671,1,2864.9,2025/12/12,junk
2066,189,701,5,22362.5,2025/12/12,junk
2067,882,451,5,14865.75,2025/12/12,junk
2068,325,43,5,22220.35,2025/12/12,junk
2069,735,234,1,1084.6,2025/12/12,junk
2070,975,732,3,3183.21,2025/12/12,junk
2071,999,264,1,4369.87,2025/12/12,junk
2072,695,866,3,3331.98,2025/12/12,junk
2073,554,736,1,156.34,2025/12/12,junk
2074,615,241,3,4367.61,2025/12/12,junk
2075,112,80,5,13036.1,2025/12/12,junk
2076,455,116,5,17346.1,2025/12/12,junk
2077,80,243,2,9457.24,2025/12/12,junk
2078,334,585,3,14003.46,2025/12/12,junk
2079,850,843,4,13878.2,2025/12/12,junk
2080,74,658,4,14483.8,2025/12/12,junk
2081,897,290,2,1721.48,2025/12/12,junk
2082,26,335,5,20234.5,2025/12/12,junk
2083,808,369,3,9438.09,2025/12/12,junk
2084,999,418,3,1897.11,2025/12/12,junk
2085,482,966,3,3958.23,2025/12/12,junk
2086,637,32,2,2917.62,2025/12/12,junk
2087,378,46,3,10957.41,2025/12/12,junk
2088,953,154,5,20075.25,2025/12/12,junk
2089,27,109,5,3273.0,2025/12/12,junk
2090,217,828,3,3385.47,2025/12/12,junk
2091,524,733,5,7505.95,2025/12/12,junk
2092,803,596,3,5575.53,2025/12/12,junk
2093,963,221,4,8586.12,2025/12/12,junk
2094,851,597,1,4213.85,2025/12/12,junk
2095,673,744,2,3134.3,2025/12/12,junk
2096,391,781,1,1895.51,2025/12/12,junk
2097,979,80,2,5214.44,2025/12/12,junk
2098,579,516,5,17452.5,2025/12/12,junk
2099,646,562,4,4493.12,2025/12/12,junk
2100,552,751,1,809.75,2025/12/12,junk
2101,868,900,5,12431.65,2025/12/13,junk
2102,818,53,5,16457.1,2025/12/13,junk
2103,484,676,5,22663.05,2025/12/13,junk
2104,533,452,3,3768.81,2025/12/13,junk
2105,276,200,5,19317.15,2025/12/13,junk
2106,301,933,2,5746.5,2025/12/13,junk
2107,337,249,3,1629.12,2025/12/13,junk
2108,237,467,3,13563.36,2025/12/13,junk
2109,767,996,1,4688.01,2025/12/13,junk
2110,710,247,4,17691.36,2025/12/13,junk
2111,751,981,4,14539.84,2025/12/13,junk
2112,371,82,3,9779.58,2025/12/13,junk
2113,574,518,1,354.02,2025/12/13,junk
2114,937,371,4,8398.0,2025/12/13,junk
2115,620,236,4,5321.44,2025/12/13,junk
2116,806,429,2,6001.6,2025/12/13,junk
2117,584,848,2,9094.44,2025/12/13,junk
2118,948,551,2,7754.2,2025/12/13,junk
2119,796,932,4,11842.2,2025/12/13,junk
2120,691,599,2,9678.38,2025/12/13,junk
2121,621,267,3,5039.88,2025/12/13,junk
2122,350,322,1,2274.52,2025/12/13,junk
2123,84,419,4,5618.0,2025/12/13,junk
2124,518,152,5,573.9,2025/12/13,junk
2125,507,648,2,2160.28,2025/12/13,junk
2126,922,185,4,11215.2,2025/12/13,junk
2127,16,171,1,4670.92,2025/12/13,junk
2128,429,270,5,3668.2,2025/12/13,junk
2129,729,953,4,17641.76,2025/12/13,junk
2130,761,104,2,4662.26,2025/12/13,junk
2131,891,35,4,5873.16,2025/12/13,junk
2132,25,707,2,9458.7,2025/12/13,junk
2133,75,136,5,9631.35,2025/12/13,junk
2134,888,543,4,8807.72,2025/12/13,junk
2135,926,433,3,10112.43,2025/12/13,junk
2136,131,412,5,11805.2,2025/12/13,junk
2137,248,730,3,2596.77,2025/12/13,junk
2138,122,345,3,5067.0,2025/12/13,junk
2139,606,624,5,10199.7,2025/12/13,junk
2140,111,740,1,3247.95,2025/12/13,junk
2141,76,757,3,14635.68,2025/12/13,junk
2142,973,460,4,12002.28,2025/12/13,junk
2143,646,461,4,2133.56,2025/12/13,junk
2144,297,776,4,19521.64,2025/12/13,junk
2145,717,138,2,6239.96,2025/12/13,junk
2146,742,785,5,20141.2,2025/12/13,junk
2147,939,840,5,21456.2,2025/12/13,junk
2148,86,156,1,1876.89,2025/12/13,junk
2149,608,608,3,700.08,2025/12/13,junk
2150,691,665,4,1275.92,2025/12/13,junk
2151,389,329,4,15429.32,2025/12/14,junk
2152,181,521,5,925.65,2025/12/14,junk
2153,287,968,1,999.98,2025/12/14,junk
2154,238,305,4,977.2,2025/12/14,junk
2155,350,50,5,13823.75,2025/12/14,junk
2156,531,919,5,3422.9,2025/12/14,junk
2157,594,521,4,740.52,2025/12/14,junk
2158,293,331,4,19227.12,2025/12/14,junk
2159,327,776,2,9760.82,2025/12/14,junk
2160,977,147,1,2452.58,2025/12/14,junk
2161,834,968,2,1999.96,2025/12/14,junk
2162,441,532,3,14019.03,2025/12/14,junk
2163,589,901,5,7515.7,2025/12/14,junk
2164,322,102,3,5864.25,2025/12/14,junk
2165,292,170,1,2692.81,2025/12/14,junk
2166,295,281,4,2804.6,2025/12/14,junk
2167,450,230,2,2506.18,2025/12/14,junk
2168,296,962,3,11518.11,2025/12/14,junk
2169,621,772,1,3060.35,2025/12/14,junk
2170,947,238,3,10526.52,2025/12/14,junk
2171,145,99,2,8967.42,2025/12/14,junk
2172,566,859,5,5620.7,2025/12/14,junk
2173,773,173,1,1890.01,2025/12/14,junk
2174,613,925,1,1211.38,2025/12/14,junk
2175,983,913,5,13599.95,2025/12/14,junk
2176,551,819,2,7670.42,2025/12/14,junk
2177,7,501,1,1866.5,2025/12/14,junk
2178,379,209,3,4453.29,2025/12/14,junk
2179,965,971,5,16261.3,2025/12/14,junk
2180,437,750,4,14220.6,2025/12/14,junk
2181,534,130,4,7083.76,2025/12/14,junk
2182,303,941,1,1362.52,2025/12/14,junk
2183,734,724,1,2287.29,2025/12/14,junk
2184,456,911,4,15327.44,2025/12/14,junk
2185,506,270,1,733.64,2025/12/14,junk
2186,886,141,3,7538.61,2025/12/14,junk
2187,750,685,1,4901.91,2025/12/14,junk
2188,992,363,1,2650.69,2025/12/14,junk
2189,763,813,2,4664.34,2025/12/14,junk
2190,745,77,3,10766.82,2025/12/14,junk
2191,161,520,3,14856.93,2025/12/14,junk
2192,283,465,5,12483.8,2025/12/14,junk
2193,689,796,1,970.73,2025/12/14,junk
2194,724,705,3,10317.27,2025/12/14,junk
2195,914,947,1,1088.21,2025/12/14,junk
2196,444,103,5,18506.05,2025/12/14,junk
2197,326,195,5,16145.8,2025/12/14,junk
2198,677,858,1,2911.76,2025/12/14,junk
2199,972,650,1,4226.72,2025/12/14,junk
2200,252,141,5,12564.35,2025/12/14,junk
2201,386,894,2,1086.08,2025/12/15,junk
2202,690,201,3,12764.76,2025/12/15,junk
2203,482,156,4,7507.56,2025/12/15,junk
2204,834,192,4,15899.52,2025/12/15,junk
2205,290,135,2,107.12,2025/12/15,junk
2206,651,897,1,3412.06,2025/12/15,junk
2207,974,529,2,7037.68,2025/12/15,junk
2208,4,445,1,4236.54,2025/12/15,junk
2209,503,572,5,19573.1,2025/12/15,junk
2210,214,728,2,893.68,2025/12/15,junk
2211,40,429,3,9002.4,2025/12/15,junk
2212,629,390,5,24247.95,2025/12/15,junk
2213,241,654,3,9309.78,2025/12/15,junk
2214,496,544,2,4543.32,2025/12/15,junk
2215,899,308,2,7759.4,2025/12/15,junk
2216,897,300,4,11524.32,2025/12/15,junk
2217,502,816,4,1164.56,2025/12/15,junk
2218,613,366,5,12569.1,2025/12/15,junk
2219,493,303,1,2311.66,2025/12/15,junk
2220,225,116,3,10407.66,2025/12/15,junk
2221,430,993,4,7619.16,2025/12/15,junk
2222,334,254,4,6804.68,2025/12/15,junk
2223,119,181,4,330.08,2025/12/15,junk
2224,980,327,1,2849.18,2025/12/15,junk
2225,356,714,4,2448.44,2025/12/15,junk
2226,722,132,4,11179.52,2025/12/15,junk
2227,861,825,4,2911.6,2025/12/15,junk
2228,616,422,2,2783.42,2025/12/15,junk
2229,30,298,3,11069.67,2025/12/15,junk
2230,520,221,4,8586.12,2025/12/15,junk
2231,63,576,3,7452.06,2025/12/15,junk
2232,268,692,3,5472.33,2025/12/15,junk
2233,422,401,4,4201.56,2025/12/15,junk
2234,436,409,3,12992.43,2025/12/15,junk
2235,935,56,3,7972.11,2025/12/15,junk
2236,498,746,2,8470.58,2025/12/15,junk
2237,348,652,1,317.44,2025/12/15,junk
2238,316,459,4,16767.6,2025/12/15,junk
2239,227,587,2,9055.72,2025/12/15,junk
2240,549,212,1,2026.0,2025/12/15,junk
2241,971,992,5,14839.65,2025/12/15,junk
2242,626,338,2,886.1,2025/12/15,junk
2243,620,553,1,1014.88,2025/12/15,junk
2244,974,740,1,3247.95,2025/12/15,junk
2245,822,389,1,4585.12,2025/12/15,junk
2246,800,722,3,1972.23,2025/12/15,junk
2247,935,362,5,10819.6,2025/12/15,junk
2248,65,671,1,2864.9,2025/12/15,junk
2249,532,216,3,8634.27,2025/12/15,junk
2250,549,204,2,5445.3,2025/12/15,junk
2251,859,549,4,5552.44,2025/12/16,junk
2252,881,736,2,312.68,2025/12/16,junk
2253,298,821,2,3230.48,2025/12/16,junk
2254,933,383,3,6990.18,2025/12/16,junk
2255,424,221,5,10732.65,2025/12/16,junk
2256,751,255,1,827.18,2025/12/16,junk
2257,37,866,1,1110.66,2025/12/16,junk
2258,774,963,5,8136.65,2025/12/16,junk
2259,105,514,4,6763.96,2025/12/16,junk
2260,811,497,1,1167.42,2025/12/16,junk
2261,161,290,3,2582.22,2025/12/16,junk
2262,25,236,2,2660.72,2025/12/16,junk
2263,35,279,1,4475.94,2025/12/16,junk
2264,833,803,4,13385.08,2025/12/16,junk
2265,672,411,2,8496.42,2025/12/16,junk
2266,838,759,3,13976.37,2025/12/16,junk
2267,883,87,1,2485.38,2025/12/16,junk
2268,76,517,4,6220.6,2025/12/16,junk
2269,21,16,5,21443.65,2025/12/16,junk
2270,620,942,2,4080.08,2025/12/16,junk
2271,98,754,5,4816.3,2025/12/16,junk
2272,812,401,2,2100.78,2025/12/16,junk
2273,852,621,3,7532.58,2025/12/16,junk
2274,804,332,4,3777.8,2025/12/16,junk
2275,525,762,1,1689.84,2025/12/16,junk
2276,310,281,4,2804.6,2025/12/16,junk
2277,208,103,3,11103.63,2025/12/16,junk
2278,993,672,5,2999.95,2025/12/16,junk
2279,483,386,3,8539.41,2025/12/16,junk
2280,440,96,2,894.2,2025/12/16,junk
2281,991,417,5,13423.85,2025/12/16,junk
2282,286,495,3,6897.75,2025/12/16,junk
2283,930,720,5,1818.4,2025/12/16,junk
2284,519,251,4,3891.08,2025/12/16,junk
2285,18,509,4,13744.68,2025/12/16,junk
2286,975,382,5,3609.9,2025/12/16,junk
2287,732,111,4,17300.44,2025/12/16,junk
2288,230,592,1,4098.98,2025/12/16,junk
2289,407,790,2,5300.48,2025/12/16,junk
2290,458,379,4,3677.44,2025/12/16,junk
2291,577,112,3,3654.09,2025/12/16,junk
2292,341,148,1,2876.51,2025/12/16,junk
2293,98,575,2,2720.18,2025/12/16,junk
2294,213,886,4,10082.4,2025/12/16,junk
2295,608,256,1,1791.97,2025/12/16,junk
2296,145,413,5,13134.3,2025/12/16,junk
2297,859,485,5,3691.95,2025/12/16,junk
2298,741,860,5,4501.4,2025/12/16,junk
2299,779,239,1,2935.87,2025/12/16,junk
2300,786,506,3,7826.7,2025/12/16,junk
2301,422,319,3,4962.51,2025/12/17,junk
2302,855,155,1,2812.2,2025/12/17,junk
2303,330,706,5,18460.1,2025/12/17,junk
2304,614,417,1,2684.77,2025/12/17,junk
2305,275,707,2,9458.7,2025/12/17,junk
2306,774,576,4,9936.08,2025/12/17,junk
2307,559,512,3,310.14,2025/12/17,junk
2308,983,668,2,4631.62,2025/12/17,junk
2309,330,473,4,18386.32,2025/12/17,junk
2310,527,569,1,2294.55,2025/12/17,junk
2311,944,108,4,14945.56,2025/12/17,junk
2312,717,80,4,10428.88,2025/12/17,junk
2313,131,776,1,4880.41,2025/12/17,junk
2314,166,533,1,2504.94,2025/12/17,junk
2315,171,203,4,6234.72,2025/12/17,junk
2316,891,996,1,4688.01,2025/12/17,junk
2317,40,907,4,9301.2,2025/12/17,junk
2318,508,175,5,6207.9,2025/12/17,junk
2319,499,144,5,13199.2,2025/12/17,junk
2320,429,409,1,4330.81,2025/12/17,junk
2321,304,121,4,14086.28,2025/12/17,junk
2322,302,738,3,14219.61,2025/12/17,junk
2323,536,331,5,24033.9,2025/12/17,junk
2324,911,381,5,22925.05,2025/12/17,junk
2325,666,170,2,5385.62,2025/12/17,junk
2326,298,536,2,5819.8,2025/12/17,junk
2327,823,629,3,11399.61,2025/12/17,junk
2328,532,620,3,12294.33,2025/12/17,junk
2329,484,474,2,9827.54,2025/12/17,junk
2330,959,339,2,2522.66,2025/12/17,junk
2331,169,537,4,12916.76,2025/12/17,junk
2332,11,326,4,7736.0,2025/12/17,junk
2333,184,154,4,16060.2,2025/12/17,junk
2334,69,6,3,9249.75,2025/12/17,junk
2335,719,193,2,8274.48,2025/12/17,junk
2336,711,97,5,6845.95,2025/12/17,junk
2337,470,339,1,1261.33,2025/12/17,junk
2338,63,640,4,4937.24,2025/12/17,junk
2339,609,161,1,2681.72,2025/12/17,junk
2340,359,652,5,1587.2,2025/12/17,junk
2341,905,232,3,5247.57,2025/12/17,junk
2342,644,15,2,8060.46,2025/12/17,junk
2343,282,292,4,19013.92,2025/12/17,junk
2344,599,747,3,4373.07,2025/12/17,junk
2345,377,640,4,4937.24,2025/12/17,junk
2346,957,261,5,8709.2,2025/12/17,junk
2347,555,657,2,5197.54,2025/12/17,junk
2348,80,607,2,5046.88,2025/12/17,junk
2349,106,749,2,2923.94,2025/12/17,junk
2350,287,183,3,12355.8,2025/12/17,junk
2351,578,105,2,6693.48,2025/12/18,junk
2352,817,535,5,18218.5,2025/12/18,junk
2353,661,785,4,16112.96,2025/12/18,junk
2354,339,590,5,20353.8,2025/12/18,junk
2355,620,284,5,15009.95,2025/12/18,junk
2356,685,932,4,11842.2,2025/12/18,junk
2357,215,173,1,1890.01,2025/12/18,junk
2358,803,238,2,7017.68,2025/12/18,junk
2359,94,952,5,16871.1,2025/12/18,junk
2360,151,147,2,4905.16,2025/12/18,junk
2361,487,896,1,4861.76,2025/12/18,junk
2362,332,80,1,2607.22,2025/12/18,junk
2363,141,524,4,12392.8,2025/12/18,junk
2364,436,681,4,14654.36,2025/12/18,junk
2365,335,310,5,22996.05,2025/12/18,junk
2366,779,121,2,7043.14,2025/12/18,junk
2367,574,403,4,3250.72,2025/12/18,junk
2368,793,395,4,17184.84,2025/12/18,junk
2369,364,320,5,19963.05,2025/12/18,junk
2370,325,544,1,2271.66,2025/12/18,junk
2371,905,620,2,8196.22,2025/12/18,junk
2372,979,171,3,14012.76,2025/12/18,junk
2373,729,147,4,9810.32,2025/12/18,junk
2374,574,453,4,7799.56,2025/12/18,junk
